ClassName,Changes,TotalCommits
GnuParserTest,6,26
Parser,41,339
PosixParserTest,6,50
Option,43,375
HelpFormatter,35,375
BugsTest,29,343
CommandLine,29,375
HelpFormatterTest,20,266
Options,27,375
PosixParser,22,372
OptionBuilder,20,351
CommandLineTest,1,18
OptionTest,6,111
GnuParser,20,371
BugCLI148Test,3,62
PatternOptionBuilder,18,375
DateValidatorTest,12,266
GroupImpl,11,266
OptionsTest,12,300
OptionGroup,15,375
TypeHandler,15,375
BugCLI18Test,5,125
ApplicationTest,14,371
ArgumentImpl,10,266
ValuesTest,14,375
OptionGroupTest,13,375
ParseRequiredTest,13,375
PatternOptionBuilderTest,13,375
ValueTest,13,375
Switch,9,266
DateValidator,9,266
FileValidatorTest,9,266
EnumValidator,9,266
ArgumentTest,9,266
CommandLineParser,12,372
ParseTest,12,375
UtilTest,3,94
BugCLI138Test,2,63
ResourceHelper,8,266
Util,9,301
AlreadySelectedException,11,375
GnuParseTest,10,364
BugCLI71Test,3,111
MissingOptionException,10,375
MissingArgumentException,10,375
TestHelpFormatter,10,375
UnrecognizedOptionException,10,375
OptionValidator,8,301
DefaultOption,7,266
DocumentationTest,7,266
OptionImpl,7,266
NumberValidator,7,266
SwitchBuilder,7,266
BasicParserTest,1,41
ParseException,9,375
BasicParser,8,339
OptionBuilderTest,8,351
GroupTest,6,266
CommandLineTestCase,6,266
SwitchTest,6,266
UrlValidator,6,266
ClassValidator,6,266
PrecedenceTest,6,266
DefaultingCommandLineTest,6,266
ParentImpl,6,266
DefaultOptionBuilder,6,266
Command,6,266
ArgumentBuilder,6,266
ArgumentIsOptionTest,5,224
BugCLI133Test,2,94
UrlValidatorTest,5,266
WriteableCommandLineImpl,5,266
CommandTest,5,266
SourceDestArgument,5,266
PropertyOption,5,266
PropertiesCommandLineTest,5,266
FileValidator,5,266
EnumValidatorTest,5,266
ParentTest,5,266
CommandBuilder,5,266
NumberValidatorTest,5,266
ResourceConstants,3,160
BuildTest,7,375
BugCLI51Test,2,112
LongOptionWithShort,4,224
BugCLI13Test,2,113
PropertyOptionTest,4,266
OptionException,4,266
PreferencesCommandLineTest,4,266
WriteableCommandLineTestCase,4,266
ClassValidatorTest,4,266
DefaultOptionTest,4,266
JDependTest,4,266
CLI2Converter,4,266
CLI2ConverterTest,4,266
CpTest,4,266
DefaultOptionBuilderTest,4,266
BugLoopingOptionLookAlikeTest,3,201
Bug32533Test,3,212
NestedGroupTest,3,212
CommandLineParserFactory,5,364
HelpFormatterExamples,5,375
ResourceHelperTest,2,154
ArgumentBuilderTest,2,157
ProtectedClass,3,266
DisplaySetting,3,266
InvalidArgumentException,3,266
Bug28005Test,3,266
CommandLineImpl,3,266
Comparators,3,266
PatternBuilder,3,266
CLITestCase,3,266
ComparatorsTest,3,266
GroupTestCase,3,266
Validator,3,266
Argument,3,266
GroupBuilder,3,266
WriteableCommandLine,3,266
WriteableCommandLineImplTest,3,266
TimeZoneTestSuite,2,187
ParserTest,2,194
Token,2,200
CLArgsParser,2,200
AbstractParserControl,2,200
CLOption,2,200
CLUtil,2,200
ClutilTestCase,2,200
ParserControl,2,200
CLOptionDescriptor,2,200
CommandLineDefaultsTest,2,242
Bug13886Test,2,266
Parent,2,266
AntTest,2,266
DefaultingCommandLine,2,266
ParentTestCase,2,266
OptionTestCase,2,266
CvsTest,2,266
ArgumentTestCase,2,266
Bug15648Test,2,266
Bug13935Test,2,266
Bug15046Test,2,266
Bug27575Test,2,266
PreferencesCommandLine,2,266
HelpLineImpl,2,266
LsTest,2,266
HelpLine,2,266
PropertiesCommandLine,2,266
Group,2,266
