ClassName,Changes,TotalCommits
BugCLI122Test,1,9
Parser,31,284
Option,33,320
HelpFormatter,28,320
BugsTest,24,288
Options,25,320
CommandLine,24,320
OptionBuilder,20,296
DateValidatorTest,13,211
BugCLI18Test,4,70
ArgumentImpl,12,211
PosixParser,18,317
HelpFormatterTest,11,211
GroupImpl,11,211
DateValidator,11,211
GnuParser,16,316
BugCLI12Test,3,66
PatternOptionBuilder,14,320
EnumValidator,9,211
FileValidatorTest,9,211
Switch,9,211
ArgumentTest,9,211
OptionGroup,13,320
ResourceHelper,8,211
TypeHandler,12,320
ApplicationTest,11,316
ValuesTest,11,320
DefaultOption,7,211
NumberValidator,7,211
SwitchBuilder,7,211
DocumentationTest,7,211
OptionImpl,7,211
ParentImpl,7,211
Util,8,246
CommandLineParser,10,317
BugCLI80Test,2,64
ResourceConstants,3,105
CommandLineTestCase,6,211
ArgumentBuilder,6,211
DefaultingCommandLineTest,6,211
PrecedenceTest,6,211
DefaultOptionBuilder,6,211
GroupTest,6,211
ClassValidator,6,211
SwitchTest,6,211
UrlValidator,6,211
Command,6,211
BasicParser,8,284
ValueTest,9,320
AlreadySelectedException,9,320
BugLoopingOptionLookAlikeTest,4,146
ParseRequiredTest,8,320
OptionGroupTest,8,320
ParseException,8,320
PatternOptionBuilderTest,8,320
MissingOptionException,8,320
ParseTest,8,320
TestHelpFormatter,8,320
UnrecognizedOptionException,8,320
MissingArgumentException,8,320
OptionsTest,6,245
OptionValidator,6,246
PatternBuilder,5,211
NumberValidatorTest,5,211
ParentTest,5,211
CommandBuilder,5,211
FileValidator,5,211
EnumValidatorTest,5,211
PropertiesCommandLineTest,5,211
PropertyOption,5,211
WriteableCommandLineImpl,5,211
UrlValidatorTest,5,211
CpTest,5,211
CommandTest,5,211
SourceDestArgument,5,211
ResourceHelperTest,2,99
ArgumentBuilderTest,2,102
NestedGroupTest,3,157
Bug32533Test,3,157
OptionException,4,211
ClassValidatorTest,4,211
PreferencesCommandLineTest,4,211
JDependTest,4,211
PropertyOptionTest,4,211
DefaultOptionBuilderTest,4,211
DefaultOptionTest,4,211
WriteableCommandLineTestCase,4,211
ArgumentIsOptionTest,3,169
OptionBuilderTest,5,296
GnuParseTest,5,309
CommandLineParserFactory,5,309
BuildTest,5,320
TimeZoneTestSuite,2,132
ParserTest,2,139
ProtectedClass,3,211
Validator,3,211
WriteableCommandLine,3,211
WriteableCommandLineImplTest,3,211
GroupTestCase,3,211
GroupBuilder,3,211
Bug28005Test,3,211
Comparators,3,211
ComparatorsTest,3,211
DisplaySetting,3,211
CLITestCase,3,211
CommandLineImpl,3,211
InvalidArgumentException,3,211
LsTest,3,211
Argument,3,211
CLArgsParser,2,145
ClutilTestCase,2,145
Token,2,145
CLOption,2,145
ParserControl,2,145
CLOptionDescriptor,2,145
CLUtil,2,145
AbstractParserControl,2,145
HelpFormatterExamples,4,320
LongOptionWithShort,2,169
CommandLineDefaultsTest,2,187
Parent,2,211
Bug27575Test,2,211
AntTest,2,211
OptionTestCase,2,211
ArgumentTestCase,2,211
Bug13886Test,2,211
Bug13935Test,2,211
Bug15046Test,2,211
Bug15648Test,2,211
HelpLineImpl,2,211
CvsTest,2,211
HelpLine,2,211
CLI2Converter,2,211
PreferencesCommandLine,2,211
CLI2ConverterTest,2,211
Group,2,211
PropertiesCommandLine,2,211
DefaultingCommandLine,2,211
ParentTestCase,2,211
