ClassName,Changes,TotalCommits
SourceMapTest,2,0
TypeInference,3,8
ScopedAliasesTest,3,8
CodeGenerator,2,8
SourceMap,2,8
GraphColoringTest,2,8
ScopedAliases,2,8
NameReferenceGraphReport,1,5
AliasExternals,1,8
PerformanceTracker,1,8
TypedScopeCreator,1,8
TypeInferenceTest,1,8
TypeCheckTest,1,8
StripCodeTest,1,8
StripCode,1,8
RemoveUnusedVars,1,8
JSTypeRegistry,1,8
AliasExternalsTest,1,8
JSDocInfo,1,8
InlineCostEstimator,1,8
DefaultPassConfig,1,8
CommandLineRunner,1,8
CollapseAnonymousFunctionsTest,1,8
CollapseAnonymousFunctions,1,8
CodePrinter,1,8
CodeConsumer,1,8
CoalesceVariableNames,1,8
AnalyzePrototypeProperties,1,8
VarCheck,1,8
