ClassName,Changes,TotalCommits
TypeCheckTest,16,126
FunctionType,10,126
LooseTypeCheckTest,9,126
JSType,8,126
TypeCheck,7,126
ParameterizedType,7,126
NodeUtil,6,126
DefaultPassConfig,6,126
IntegrationTest,6,126
JSTypeRegistry,6,126
TypedScopeCreator,6,126
CheckGlobalNames,5,126
CheckGlobalNamesTest,5,126
ProxyObjectType,5,126
Compiler,5,126
ClosureCodingConvention,5,126
FlowSensitiveInlineVariables,5,126
StripCode,5,126
TypeInferenceTest,5,126
JSTypeTest,5,126
ObjectType,4,126
TypeInference,4,126
MustBeReachingVariableDef,4,126
JSDocInfo,4,126
Node,4,126
UnionType,4,126
UnionTypeBuilder,4,126
BaseJSTypeTestCase,4,126
ArrowType,4,126
JSTypeExpression,3,126
ScopedAliases,3,126
AliasExternals,3,126
ScopedAliasesTest,3,126
ScriptRuntime,3,126
PeepholeReplaceKnownMethodsTest,3,126
PrototypeObjectType,3,126
MaybeReachingVariableUse,3,126
PeepholeReplaceKnownMethods,3,126
StaticScope,3,126
FunctionParamBuilder,3,126
CommandLineRunner,3,126
DefinitionsRemover,3,126
ChainableReverseAbstractInterpreter,3,126
UnionTypeTest,3,126
CheckSideEffects,3,126
CheckSideEffectsTest,3,126
CodePrinterTest,3,126
TransformAMDToCJSModule,3,126
TokenStream,3,126
TemplateType,3,126
TightenTypes,3,126
ErrorReporter,3,126
TernaryValue,3,126
NamedType,3,126
ParameterizedTypeTest,2,104
Visitor,2,126
FunctionTypeBuilder,2,126
NodeUtilTest,2,126
GlobalNamespace,2,126
CodingConvention,2,126
TypedScopeCreatorTest,2,126
CollapsePropertiesTest,2,126
RemoveUnusedClassProperties,2,126
FlowSensitiveInlineVariablesTest,2,126
StripCodeTest,2,126
ModificationVisitor,1,70
PeepholeSubstituteAlternateSyntax,1,126
ProcessClosurePrimitives,1,126
PeepholeSubstituteAlternateSyntaxTest,1,126
AbstractCommandLineRunner,1,126
ProcessClosurePrimitivesTest,1,126
Reader,1,126
RenameVarsTest,1,126
ReplaceIdGenerators,1,126
ReplaceIdGeneratorsTest,1,126
SecureCompiler,1,126
SourceInformationAnnotatorTest,1,126
SourceMapTestCase,1,126
PeepholeFoldConstantsTest,1,126
SyntheticAst,1,126
TypeValidator,1,126
WarningLevel,1,126
PeepholeRemoveDeadCode,1,126
JsDocInfoParserTest,1,126
PeepholeFoldConstants,1,126
CompilerTestCase,1,126
ExpressionDecomposerTest,1,126
ExpressionDecomposer,1,126
DiagnosticGroups,1,126
DepsGenerator,1,126
ControlFlowGraph,1,126
ControlFlowAnalysisTest,1,126
ControlFlowAnalysis,1,126
CompilerTypeTestCase,1,126
CompilerOptions,1,126
FunctionInjector,1,126
CommandLineRunnerTest,1,126
CollapseProperties,1,126
CodingConventions,1,126
CodeGenerator,1,126
CodeConsumer,1,126
CheckMissingReturnTest,1,126
AstValidatorTest,1,126
AstValidator,1,126
FunctionBuilder,1,126
FunctionInjectorTest,1,126
ParserTest,1,126
JSTypeNative,1,126
ObjectPropertyStringPreprocess,1,126
NodeTraversalTest,1,126
NodeTraversal,1,126
NodeTest,1,126
NodeIterators,1,126
MustBeReachingVariableDefTest,1,126
MakeDeclaredNamesUnique,1,126
JsDocInfoParser,1,126
JSSourceFile,1,126
FunctionTypeTest,1,126
JSDocInfoBuilder,1,126
InlineVariablesTest,1,126
InlineFunctionsTest,1,126
InlineFunctions,1,126
IRTest,1,126
IRFactoryTest,1,126
IRFactory,1,126
IR,1,126
WhitelistWarningsGuard,1,126
