ClassName,Changes,TotalCommits
RemoveUnusedClassPropertiesTest,2,7
RemoveUnusedClassProperties,2,7
IntegrationTest,4,21
CompilerOptions,15,88
Compiler,14,88
DefaultPassConfig,11,88
TypeCheckTest,9,88
ExpandJqueryAliases,6,82
FunctionType,6,88
Main,6,88
PeepholeReplaceKnownMethodsTest,6,88
CodePrinterTest,5,88
AbstractCommandLineRunner,5,88
ParserTest,5,88
IRFactory,5,88
PeepholeReplaceKnownMethods,5,88
XMLWithScope,2,37
XMLName,2,37
XMLCtor,2,37
ExpandJqueryAliasesTest,4,82
AbstractCompiler,4,88
Namespace,4,88
NodeUtil,4,88
XMLObjectImpl,4,88
SymbolTable,4,88
QName,4,88
XMLList,4,88
CrossModuleMethodMotion,4,88
XML,4,88
ProcessCommonJSModules,3,67
JSModuleGraph,3,88
AnalyzePrototypeProperties,3,88
XMLLibImpl,3,88
TokenStream,3,88
Block,3,88
RemoveUnusedPrototypePropertiesTest,3,88
LooseTypeCheckTest,3,88
VarCheck,3,88
CompilerTest,3,88
Evaluator,3,88
CrossModuleMethodMotionTest,3,88
CommandLineRunner,3,88
Node,3,88
SymbolTableTest,3,88
ProcessCommonJSModulesTest,2,67
NativeScript,1,37
NativeStringTest,1,37
NativeMath,1,37
NewExpression,1,37
NativeJavaTopPackage,1,37
MultiModuleScriptProvider,1,37
NodeTransformer,1,37
NodeVisitor,1,37
NotAFunctionException,1,37
NumberLiteral,1,37
ObjArray,1,37
NativeJavaConstructor,1,37
ObjectGetOwnPropertyDescriptorTest,1,37
ObjectGetOwnPropertyNamesTest,1,37
ObjectKeysTest,1,37
ObjectLiteral,1,37
ObjectProperty,1,37
ObserveInstructionCountTest,1,37
ObjToIntMap,1,37
Name,1,37
NativeJSON,1,37
JSStaticFunction,1,37
Label,1,37
Kit,1,37
KeywordLiteral,1,37
Jump,1,37
JavaAcessibilityTest,1,37
JTreeTable,1,37
JSSetter,1,37
LetNode,1,37
JSGetter,1,37
JSFunction,1,37
JSConstructor,1,37
JSConsole,1,37
InterfaceAdapter,1,37
IfStatement,1,37
LabeledStatement,1,37
LogicalEquality,1,37
NativeGenerator,1,37
ModuleSourceProviderBase,1,37
NativeFunction,1,37
NativeContinuation,1,37
NativeCall,1,37
NativeArrayTest,1,37
NamespaceHelper,1,37
OptTransformer,1,37
ModuleSourceProvider,1,37
Loop,1,37
ModuleSource,1,37
ModuleScriptProvider,1,37
ModuleScript,1,37
ModuleScope,1,37
MemberBox,1,37
Matrix,1,37
OptFunctionNode,1,37
QuitAction,1,37
ParenthesizedExpression,1,37
TryStatement,1,37
UrlConnectionSecurityDomainProvider,1,37
UrlConnectionExpiryCalculator,1,37
UniqueTag,1,37
Undefined,1,37
UnaryExpression,1,37
UintMap,1,37
TreeTableModelAdapter,1,37
StrictModeApiTest,1,37
TreeTableModel,1,37
TopLevel,1,37
ThrowStatement,1,37
Test262RegExpTest,1,37
SwitchStatement,1,37
