ClassName,Changes,TotalCommits
GatherCharacterEncodingBiasTest,4,22
GatherCharacterEncodingBias,4,22
TypeCheckTest,45,388
MultiPassTest,4,64
IntegrationTest,24,388
TypeInference,23,388
JsDocInfoParserTest,21,388
TemplateTypeMapReplacer,3,56
TypeCheck,20,388
DefaultPassConfig,20,388
JsDocInfoParser,20,388
RenamingMap,2,39
CompilerOptions,19,388
Compiler,18,388
JSType,17,388
JSTypeTest,16,388
NodeUtil,15,388
FunctionType,15,388
AngularPass,7,186
AngularPassTest,7,186
DiagnosticGroups,14,388
JSTypeRegistry,13,388
FunctionTypeTest,13,388
TypeValidator,13,388
PhaseOptimizer,13,388
IRFactory,12,388
TypedScopeCreator,12,388
FunctionTypeBuilder,12,388
ObjectType,12,388
ParserTest,10,388
AbstractCommandLineRunner,10,388
TypeInferenceTest,10,388
CompilerTestCase,10,388
PerformanceTracker,10,388
JSDocInfoBuilder,9,388
JSDocInfo,9,388
CommandLineRunner,9,388
CodeGenerator,9,388
ProxyObjectType,9,388
TypedScopeCreatorTest,9,388
TemplateTypeMap,4,180
DisambiguatePrivateProperties,1,46
DisambiguatePrivatePropertiesTest,1,46
TemplatizedType,4,187
TemplatizedTypeTest,4,187
ModificationVisitor,8,388
CommandLineRunnerTest,8,388
InstrumentMemoryAllocPassTest,1,53
InstrumentMemoryAllocPass,1,53
InlineFunctions,7,388
BaseJSTypeTestCase,7,388
Normalize,7,388
Annotation,7,388
UnreachableCodeElimination,7,388
RecentChange,1,64
AbstractCompiler,6,388
RenameVars,6,388
ParameterizedType,6,388
NodeUtilTest,6,388
CompilerTypeTestCase,6,388
UnionType,6,388
UnionTypeBuilder,6,388
Node,6,388
ForbiddenChange,2,139
InlineObjectLiterals,5,388
DisambiguateProperties,5,388
Token,5,388
TightenTypesTest,5,388
TypedCodeGenerator,5,388
CodePrinterTest,5,388
StatementFusion,5,388
LooseTypeCheckTest,5,388
CodePrinter,5,388
PrototypeObjectType,5,388
PeepholeSubstituteAlternateSyntaxTest,5,388
RhinoErrorReporter,5,388
ReplaceIdGeneratorsTest,5,388
ReplaceIdGenerators,5,388
PeepholeFoldConstants,5,388
ParserRunner,5,388
ProcessClosurePrimitives,5,388
PeepholeSubstituteAlternateSyntax,4,388
CompilationLevel,4,388
PeepholeRemoveDeadCode,4,388
ParameterizedTypeTest,4,388
InlineVariables,4,388
NodeTraversal,4,388
RemoveUnusedVars,4,388
RenameVarsTest,4,388
DisambiguatePropertiesTest,4,388
JsAst,4,388
FunctionBuilder,4,388
ReplaceStrings,4,388
Scope,4,388
StripCode,4,388
PhaseOptimizerTest,4,388
Main,4,388
AstValidator,4,388
CanCastToVisitor,3,312
CheckSuspiciousCode,3,317
CheckSuspiciousCodeTest,3,317
CheckAccidentalSemicolonTest,3,320
CheckAccidentalSemicolon,3,320
WarningLevel,3,388
SymbolTable,3,388
NameReferenceGraphConstruction,3,388
NameGenerator,3,388
MinimizeExitPoints,3,388
NamedType,3,388
ShadowVariables,3,388
UnknownType,3,388
SpecializeModule,3,388
CrossModuleCodeMotion,3,388
UnreachableCodeEliminationTest,3,388
PeepholeOptimizationsPass,3,388
StrictModeCheck,3,388
PeepholeRemoveDeadCodeTest,3,388
ArrowType,3,388
StrictModeCheckTest,3,388
AnalyzePrototypeProperties,3,388
Parser,3,388
ExternExportsPassTest,3,388
FlowSensitiveInlineVariables,3,388
Evaluator,3,388
ExternExportsPass,3,388
CollapseProperties,3,388
PropertyMap,2,303
RelationshipVisitor,2,312
NameAnonymousFunctionsMappedTest,2,388
NameAnonymousFunctionsMapped,2,388
CheckRequiresForConstructors,2,388
ArrayConcatTest,2,388
NativeArrayTest,2,388
NameAnalyzer,2,388
StripCodeTest,2,388
TokenStream,2,388
GeneratedClassNameTest,2,388
GeneratedMethodNameTest,2,388
FunctionTypeBuilderTest,2,388
TestUtils,2,388
TightenTypes,2,388
Namespace,2,388
TestErrorReporter,2,388
Test262RegExpTest,2,388
BaseFunction,2,388
FunctionTest,2,388
RecordType,2,388
SymbolTableTest,2,388
FunctionInjector,2,388
ReferenceCollectingCallback,2,388
SyntacticScopeCreator,2,388
FunctionArgumentInjector,2,388
TemplateType,2,388
FlowSensitiveInlineVariablesTest,2,388
SimpleErrorReporter,2,388
StatementFusionTest,2,388
GlobalNamespace,2,388
CheckMissingGetCssName,2,388
ShadowVariablesTest,2,388
SemanticReverseAbstractInterpreter,2,388
MakeDeclaredNamesUnique,2,388
RenameProperties,2,388
LoggerErrorManager,2,388
LiveVariablesAnalysis,2,388
JSModuleGraph,2,388
ScriptRuntime,2,388
ReplaceCssNamesTest,2,388
CheckAccessControlsTest,2,388
CheckAccessControls,2,388
ChainableReverseAbstractInterpreter,2,388
JavaAcessibilityTest,2,388
JsonParserTest,2,388
JsTestsTest,2,388
JsTestsBase,2,388
JsDriver,2,388
InstanceObjectType,2,388
InlineSimpleMethods,2,388
GlobalParseXTest,2,388
RenameLabels,2,388
StrictModeApiTest,2,388
ExpandJqueryAliasesTest,2,388
MustBeReachingVariableDef,2,388
Bug714204Test,2,388
StandardTests,2,388
StackTraceTest,2,388
MozillaSuiteTest,2,388
RemoveTryCatch,2,388
RemoveUnusedClassProperties,2,388
MinimizeExitPointsTest,2,388
SimpleDefinitionFinder,2,388
InfixExpression,2,388
InlineCostEstimator,2,388
InlineCostEstimatorTest,2,388
CheckProvides,2,388
InlineFunctionsTest,2,388
ShellTest,2,388
QName,2,388
NativeArray,2,388
ExpandJqueryAliases,2,388
Utils,2,388
WriteReadOnlyPropertyTest,2,388
ObjectGetOwnPropertyDescriptorTest,2,388
Bug467396Test,2,388
ContextFactoryTest,2,388
PassConfig,2,388
ContinuationsApiTest,2,388
WhitelistWarningsGuard,2,388
Bug687669Test,2,388
Bug466207Test,2,388
Bug688018Test,2,388
VariableReferenceCheck,2,388
Bug689308Test,2,388
VariableMapTest,2,388
VariableMap,2,388
CssRenamingMap,2,388
CustomSetterAcceptNullScriptableTest,2,388
PeepholeFoldConstantsTest,2,388
Bug689314Test,2,388
Bug448816Test,2,388
XML,2,388
XMLCtor,2,388
ObjectGetOwnPropertyNamesTest,2,388
CompileTask,2,388
CodingConvention,2,388
XtbMessageBundle,2,388
OptimizeParameters,2,388
ParallelCompilerPassTest,2,388
CodeChangeHandler,2,388
Bug492525Test,2,388
Bug491621Test,2,388
CompileEachLineOfProgramOutput,2,388
ObserveInstructionCountTest,2,388
XMLLibImpl,2,388
Bug496585Test,2,388
Bug482203Test,2,388
XMLWithScope,2,388
ComplianceTest,2,388
XMLObjectImpl,2,388
ObjectKeysTest,2,388
XMLName,2,388
XMLList,2,388
NoObjectType,2,388
Bug688021Test,2,388
DeletePropertyTest,2,388
ClassShutterExceptionTest,2,388
TypeOfTest,2,388
ApplyOnPrimitiveNumberTest,2,388
PrivateAccessClass,2,388
CleanupPasses,2,388
EnumElementType,2,388
DoctestsTest,2,388
AbstractPeepholeOptimization,2,388
PrepareAst,2,388
DefinitionsRemover,2,388
Block,2,388
PrimitiveTypeScopeResolutionTest,2,388
DiagnosticGroupWarningsGuard,2,388
