ClassName,Changes,TotalCommits
CharBuffer,8,742
CSVParser,29,783
CSVPrinter,11,783
CSVStrategy,14,763
CSVUtils,7,758
ExtendedBufferedReader,10,783
CSVConfigGuesser,6,773
CSVConfig,6,773
CSVField,5,773
CSVWriter,8,773
Assertions,4,88
CharBuffer,7,656
Constants,16,416
CSVFormat,168,646
CSVLexer,55,576
CSVParser,121,656
CSVPrinter,72,656
CSVRecord,44,572
CSVStrategy,5,656
CSVUtils,7,656
ExtendedBufferedReader,32,656
Lexer,53,110
package-info,9,465
Quote,6,374
Token,17,551
UnicodeUnescapeReader,6,618
CSVConfigGuesser,2,656
CSVConfig,4,656
CSVField,2,656
CSVWriter,2,656
AllTests,4,741
FormatTests,1,784
AssertionsTest,2,88
CharBufferTest,5,656
CSVFileParserTest,24,519
CSVFormatBuilderTest,16,315
CSVFormatTest,49,646
CSVLexer130663,2,487
CSVLexer1306663,14,483
CSVLexer1306667,14,473
CSVLexer1,17,544
CSVLexer3,10,497
CSVLexerTest,61,616
CSVParserTest,102,656
CSVPrinterTest,50,656
CSVRecordBooleanTest,4,129
CSVRecordIntTest,2,125
CSVRecordLongTest,2,126
CSVRecordTest,13,217
CSVStrategyTest,4,656
CSVUtilsTest,3,656
ExtendedBufferedReaderTest,22,656
FercGovTest,6,141
LexerTest,2,65
PerformanceTest,20,568
PerformanceTest,16,462
TokenMatchers,4,229
TokenMatchersTest,1,229
Utils,7,481
CSVConfigGuesserTest,2,656
CSVConfigTest,2,656
CSVFieldTest,2,656
CSVWriterTest,2,656
AllTests,4,741
CharBufferTest,5,742
CSVParserTest,18,783
CSVPrinterTest,11,783
CSVStrategyTest,10,763
CSVUtilsTest,5,758
ExtendedBufferedReaderTest,8,783
AllTests,3,741
CSVConfigGuesserTest,5,772
CSVConfigTest,5,772
CSVFieldTest,5,772
CSVWriterTest,6,772
