ClassName,Changes,TotalCommits
CharBuffer,8,973
CSVParser,29,1014
CSVPrinter,11,1014
CSVStrategy,14,994
CSVUtils,7,989
ExtendedBufferedReader,10,1014
CSVConfigGuesser,6,1004
CSVConfig,6,1004
CSVField,5,1004
CSVWriter,8,1004
Assertions,5,319
CharBuffer,7,887
Constants,17,647
CSVFormat,220,877
CSVLexer,55,807
CSVParser,150,887
CSVPrinter,96,887
CSVRecord,58,803
CSVStrategy,5,887
CSVUtils,7,887
ExtendedBufferedReader,35,887
Lexer,65,341
package-info,9,696
Quote,7,605
QuoteMode,3,154
Token,17,782
UnicodeUnescapeReader,6,849
CSVConfigGuesser,2,887
CSVConfig,4,887
CSVField,2,887
CSVWriter,2,887
AllTests,4,972
FormatTests,1,1015
AssertionsTest,2,319
CharBufferTest,5,887
CSVBenchmark,5,62
CSVFileParserTest,29,750
CSVFormatBuilderTest,16,546
CSVFormatPredefinedTest,2,42
CSVFormatTest,68,877
CSVLexer130663,2,718
CSVLexer1306663,14,714
CSVLexer1306667,14,704
CSVLexer1,17,775
CSVLexer3,10,728
CSVLexerTest,61,847
CSVParserTest,124,887
CSVPrinterTest,68,887
CSVRecordBooleanTest,4,360
CSVRecordIntTest,2,356
CSVRecordLongTest,2,357
CSVRecordTest,17,448
CSVStrategyTest,4,887
CSVUtilsTest,3,887
ExtendedBufferedReaderTest,22,887
FercGovTest,6,372
JiraCsv167Test,2,11
LexerTest,7,296
PerformanceTest,20,799
PerformanceTest,17,693
TokenMatchers,5,460
TokenMatchersTest,1,460
Utils,8,712
CSVConfigGuesserTest,2,887
CSVConfigTest,2,887
CSVFieldTest,2,887
CSVWriterTest,2,887
AllTests,4,972
CharBufferTest,5,973
CSVParserTest,18,1014
CSVPrinterTest,11,1014
CSVStrategyTest,10,994
CSVUtilsTest,5,989
ExtendedBufferedReaderTest,8,1014
AllTests,3,972
CSVConfigGuesserTest,5,1003
CSVConfigTest,5,1003
CSVFieldTest,5,1003
CSVWriterTest,6,1003
