ClassName,Changes,TotalCommits
CharBuffer,8,1175
CSVParser,29,1216
CSVPrinter,11,1216
CSVStrategy,14,1196
CSVUtils,7,1191
ExtendedBufferedReader,10,1216
CSVConfigGuesser,6,1206
CSVConfig,6,1206
CSVField,5,1206
CSVWriter,8,1206
Assertions,8,521
CharBuffer,7,1089
Constants,22,849
CSVFormat,271,1079
CSVLexer,55,1009
CSVParser,178,1089
CSVPrinter,104,1089
CSVRecord,61,1005
CSVStrategy,5,1089
CSVUtils,7,1089
ExtendedBufferedReader,37,1089
Lexer,70,543
package-info,9,898
Quote,7,807
QuoteMode,5,356
Token,18,984
UnicodeUnescapeReader,6,1051
CSVConfigGuesser,2,1089
CSVConfig,4,1089
CSVField,2,1089
CSVWriter,2,1089
AllTests,4,1174
FormatTests,1,1217
AssertionsTest,3,521
JiraCsv164Test,4,180
JiraCsv167Test,4,180
JiraCsv198Test,3,63
CharBufferTest,5,1089
CSVBenchmark,5,264
CSVFileParserTest,32,952
CSVFormatBuilderTest,16,748
CSVFormatPredefinedTest,3,244
CSVFormatTest,79,1079
CSVLexer130663,2,920
CSVLexer1306663,14,916
CSVLexer1306667,14,906
CSVLexer1,17,977
CSVLexer3,10,930
CSVLexerTest,61,1049
CSVParserTest,135,1089
CSVPrinterTest,92,1089
CSVRecordBooleanTest,4,562
CSVRecordIntTest,2,558
CSVRecordLongTest,2,559
CSVRecordTest,19,650
CSVStrategyTest,4,1089
CSVUtilsTest,3,1089
ExtendedBufferedReaderTest,24,1089
FercGovTest,6,574
JiraCsv164Test,1,61
JiraCsv167Test,2,61
JiraCsv198Test,2,61
JiraCsv203Test,3,57
JiraCsv213Test,4,41
JiraCsv167Test,6,213
LexerTest,9,498
PerformanceTest,22,1001
PerformanceTest,19,895
TokenMatchers,5,662
TokenMatchersTest,1,662
Utils,9,914
CSVConfigGuesserTest,2,1089
CSVConfigTest,2,1089
CSVFieldTest,2,1089
CSVWriterTest,2,1089
AllTests,4,1174
CharBufferTest,5,1175
CSVParserTest,18,1216
CSVPrinterTest,11,1216
CSVStrategyTest,10,1196
CSVUtilsTest,5,1191
ExtendedBufferedReaderTest,8,1216
AllTests,3,1174
CSVConfigGuesserTest,5,1205
CSVConfigTest,5,1205
CSVFieldTest,5,1205
CSVWriterTest,6,1205
