ClassName,Changes,TotalCommits
CharBuffer,8,548
CSVParser,29,589
CSVPrinter,11,589
CSVStrategy,14,569
CSVUtils,7,564
ExtendedBufferedReader,10,589
CSVConfigGuesser,6,579
CSVConfig,6,579
CSVField,5,579
CSVWriter,8,579
CharBuffer,7,462
Constants,12,222
CSVFormat,133,452
CSVLexer,47,382
CSVParser,69,462
CSVPrinter,57,462
CSVRecord,23,378
CSVStrategy,5,462
CSVUtils,7,462
ExtendedBufferedReader,24,462
Lexer,36,356
package-info,6,271
Quote,6,180
Token,15,357
UnicodeUnescapeReader,6,424
CSVConfigGuesser,2,462
CSVConfig,4,462
CSVField,2,462
CSVWriter,2,462
AllTests,4,547
FormatTests,1,590
CharBufferTest,5,462
CSVFileParserTest,14,325
CSVFormatBuilderTest,13,121
CSVFormatTest,39,452
CSVLexer130663,2,293
CSVLexer1306663,11,289
CSVLexer1306667,11,279
CSVLexer1,14,350
CSVLexer3,8,303
CSVLexerTest,52,422
CSVParserTest,69,462
CSVPrinterTest,36,462
CSVRecordTest,1,23
CSVStrategyTest,4,462
CSVUtilsTest,3,462
ExtendedBufferedReaderTest,18,462
PerformanceTest,15,374
PerformanceTest,12,268
TokenMatchers,1,35
TokenMatchersTest,1,35
Utils,4,287
CSVConfigGuesserTest,2,462
CSVConfigTest,2,462
CSVFieldTest,2,462
CSVWriterTest,2,462
AllTests,4,547
CharBufferTest,5,548
CSVParserTest,18,589
CSVPrinterTest,11,589
CSVStrategyTest,10,569
CSVUtilsTest,5,564
ExtendedBufferedReaderTest,8,589
AllTests,3,547
CSVConfigGuesserTest,5,578
CSVConfigTest,5,578
CSVFieldTest,5,578
CSVWriterTest,6,578
