ClassName,Changes,TotalCommits
CharBuffer,8,529
CSVParser,29,570
CSVPrinter,11,570
CSVStrategy,14,550
CSVUtils,7,545
ExtendedBufferedReader,10,570
CSVConfigGuesser,6,560
CSVConfig,6,560
CSVField,5,560
CSVWriter,8,560
CharBuffer,7,443
Constants,12,203
CSVFormat,126,433
CSVLexer,46,363
CSVParser,68,443
CSVPrinter,54,443
CSVRecord,24,359
CSVStrategy,5,443
CSVUtils,7,443
ExtendedBufferedReader,24,443
Lexer,33,337
package-info,6,252
Quote,6,161
Token,15,338
UnicodeUnescapeReader,6,405
CSVConfigGuesser,2,443
CSVConfig,4,443
CSVField,2,443
CSVWriter,2,443
AllTests,4,528
FormatTests,1,571
CharBufferTest,5,443
CSVFileParserTest,14,306
CSVFormatBuilderTest,12,102
CSVFormatTest,39,433
CSVLexer130663,2,274
CSVLexer1306663,11,270
CSVLexer1306667,11,260
CSVLexer1,14,331
CSVLexer3,8,284
CSVLexerTest,45,403
CSVParserTest,68,443
CSVPrinterTest,35,443
CSVRecordTest,1,4
CSVStrategyTest,4,443
CSVUtilsTest,3,443
ExtendedBufferedReaderTest,18,443
PerformanceTest,15,355
PerformanceTest,12,249
TokenMatchers,1,16
TokenMatchersTest,1,16
Utils,4,268
CSVConfigGuesserTest,2,443
CSVConfigTest,2,443
CSVFieldTest,2,443
CSVWriterTest,2,443
AllTests,4,528
CharBufferTest,5,529
CSVParserTest,18,570
CSVPrinterTest,11,570
CSVStrategyTest,10,550
CSVUtilsTest,5,545
ExtendedBufferedReaderTest,8,570
AllTests,3,528
CSVConfigGuesserTest,5,559
CSVConfigTest,5,559
CSVFieldTest,5,559
CSVWriterTest,6,559
