ClassName,Changes,TotalCommits
CharBuffer,8,794
CSVParser,29,835
CSVPrinter,11,835
CSVStrategy,14,815
CSVUtils,7,810
ExtendedBufferedReader,10,835
CSVConfigGuesser,6,825
CSVConfig,6,825
CSVField,5,825
CSVWriter,8,825
Assertions,4,140
CharBuffer,7,708
Constants,16,468
CSVFormat,187,698
CSVLexer,55,628
CSVParser,132,708
CSVPrinter,75,708
CSVRecord,46,624
CSVStrategy,5,708
CSVUtils,7,708
ExtendedBufferedReader,32,708
Lexer,54,162
package-info,9,517
Quote,6,426
Token,17,603
UnicodeUnescapeReader,6,670
CSVConfigGuesser,2,708
CSVConfig,4,708
CSVField,2,708
CSVWriter,2,708
AllTests,4,793
FormatTests,1,836
AssertionsTest,2,140
CharBufferTest,5,708
CSVFileParserTest,25,571
CSVFormatBuilderTest,16,367
CSVFormatTest,57,698
CSVLexer130663,2,539
CSVLexer1306663,14,535
CSVLexer1306667,14,525
CSVLexer1,17,596
CSVLexer3,10,549
CSVLexerTest,61,668
CSVParserTest,111,708
CSVPrinterTest,52,708
CSVRecordBooleanTest,4,181
CSVRecordIntTest,2,177
CSVRecordLongTest,2,178
CSVRecordTest,16,269
CSVStrategyTest,4,708
CSVUtilsTest,3,708
ExtendedBufferedReaderTest,22,708
FercGovTest,6,193
LexerTest,2,117
PerformanceTest,20,620
PerformanceTest,17,514
TokenMatchers,4,281
TokenMatchersTest,1,281
Utils,7,533
CSVConfigGuesserTest,2,708
CSVConfigTest,2,708
CSVFieldTest,2,708
CSVWriterTest,2,708
AllTests,4,793
CharBufferTest,5,794
CSVParserTest,18,835
CSVPrinterTest,11,835
CSVStrategyTest,10,815
CSVUtilsTest,5,810
ExtendedBufferedReaderTest,8,835
AllTests,3,793
CSVConfigGuesserTest,5,824
CSVConfigTest,5,824
CSVFieldTest,5,824
CSVWriterTest,6,824
