ClassName,Changes,TotalCommits
CharBuffer,8,712
CSVParser,29,753
CSVPrinter,11,753
CSVStrategy,14,733
CSVUtils,7,728
ExtendedBufferedReader,10,753
CSVConfigGuesser,6,743
CSVConfig,6,743
CSVField,5,743
CSVWriter,8,743
Assertions,4,58
CharBuffer,7,626
Constants,14,386
CSVFormat,167,616
CSVLexer,55,546
CSVParser,111,626
CSVPrinter,70,626
CSVRecord,42,542
CSVStrategy,5,626
CSVUtils,7,626
ExtendedBufferedReader,32,626
Lexer,52,80
package-info,9,435
Quote,6,344
Token,17,521
UnicodeUnescapeReader,6,588
CSVConfigGuesser,2,626
CSVConfig,4,626
CSVField,2,626
CSVWriter,2,626
AllTests,4,711
FormatTests,1,754
AssertionsTest,2,58
CharBufferTest,5,626
CSVFileParserTest,23,489
CSVFormatBuilderTest,16,285
CSVFormatTest,48,616
CSVLexer130663,2,457
CSVLexer1306663,14,453
CSVLexer1306667,14,443
CSVLexer1,17,514
CSVLexer3,10,467
CSVLexerTest,61,586
CSVParserTest,88,626
CSVPrinterTest,49,626
CSVRecordBooleanTest,4,99
CSVRecordIntTest,2,95
CSVRecordLongTest,2,96
CSVRecordTest,11,187
CSVStrategyTest,4,626
CSVUtilsTest,3,626
ExtendedBufferedReaderTest,21,626
FercGovTest,5,111
LexerTest,2,35
PerformanceTest,18,538
PerformanceTest,14,432
TokenMatchers,4,199
TokenMatchersTest,1,199
Utils,7,451
CSVConfigGuesserTest,2,626
CSVConfigTest,2,626
CSVFieldTest,2,626
CSVWriterTest,2,626
AllTests,4,711
CharBufferTest,5,712
CSVParserTest,18,753
CSVPrinterTest,11,753
CSVStrategyTest,10,733
CSVUtilsTest,5,728
ExtendedBufferedReaderTest,8,753
AllTests,3,711
CSVConfigGuesserTest,5,742
CSVConfigTest,5,742
CSVFieldTest,5,742
CSVWriterTest,6,742
