ClassName,Changes,TotalCommits
CharBuffer,8,223
CSVParser,29,264
CSVPrinter,11,264
CSVStrategy,14,244
CSVUtils,7,239
ExtendedBufferedReader,10,264
CSVConfigGuesser,6,254
CSVConfig,6,254
CSVField,5,254
CSVWriter,8,254
CharBuffer,7,137
CSVFormat,32,127
CSVLexer,10,57
CSVParser,36,137
CSVPrinter,15,137
CSVRecord,5,53
CSVStrategy,5,137
CSVUtils,7,137
ExtendedBufferedReader,9,137
Lexer,4,31
Token,1,32
UnicodeUnescapeReader,6,99
CSVConfigGuesser,2,137
CSVConfig,4,137
CSVField,2,137
CSVWriter,2,137
AllTests,4,222
FormatTests,1,265
CharBufferTest,5,137
CSVFormatTest,15,127
CSVLexer1,2,25
CSVLexerTest,6,97
CSVParserTest,28,137
CSVPrinterTest,13,137
CSVStrategyTest,4,137
CSVUtilsTest,3,137
ExtendedBufferedReaderTest,11,137
PerformanceTest,7,49
CSVConfigGuesserTest,2,137
CSVConfigTest,2,137
CSVFieldTest,2,137
CSVWriterTest,2,137
AllTests,4,222
CharBufferTest,5,223
CSVParserTest,18,264
CSVPrinterTest,11,264
CSVStrategyTest,10,244
CSVUtilsTest,5,239
ExtendedBufferedReaderTest,8,264
AllTests,3,222
CSVConfigGuesserTest,5,253
CSVConfigTest,5,253
CSVFieldTest,5,253
CSVWriterTest,6,253
