ClassName,Changes,TotalCommits,Insertions,Deletions
Element,76,501,1384,328
HtmlParserTest,9,61,100,10
ParserTest,65,501,759,778
Parser,62,501,867,1069
HttpConnection,29,248,605,218
Node,53,501,709,132
ElementTest,47,491,556,47
Token,11,117,24,10
Selector,43,479,617,596
Tag,44,502,589,588
Tokeniser,10,117,34,35
CharacterReader,10,117,145,57
TokeniserState,10,117,119,97
TreeBuilder,10,117,61,696
HtmlTreeBuilderState,5,61,3,4
HtmlTreeBuilder,5,61,12,11
XmlTreeBuilderTest,5,61,75,3
SelectorTest,38,479,646,100
AndSelector,13,187,53,137
TokenQueue,32,484,426,180
Entities,17,270,153,4430
Elements,29,476,499,39
Document,30,501,415,72
TreeBuilderState,7,117,8,1490
Evaluator,24,417,423,554
Connection,14,248,429,61
OrSelector,10,181,25,96
ElementsTest,26,475,889,670
DataUtil,21,402,194,193
TextNode,26,501,211,58
XmlTreeBuilder,3,61,5,5
NotSelector,9,187,21,72
Jsoup,22,486,338,104
CharacterReaderTest,4,89,148,9
HtmlToPlainText,3,68,8,1
ParentSelector,8,182,19,84
ParseError,5,117,31,36
EntitiesTest,11,270,54,39
CleanerTest,18,442,157,124
Attributes,20,501,309,68
ImmediateParentSelector,7,182,11,61
ElementSelector,7,187,18,57
ParseTest,17,461,205,87
Attribute,18,498,114,20
UrlConnectTest,14,391,189,25
HasSelector,6,168,8,71
CombiningEvaluator,5,142,25,3
NodeTest,15,462,187,8
BasicSelector,6,187,7,57
RootSelector,5,160,5,36
QueryParserTest,1,34,0,0
Whitelist,13,444,374,40
PreviousSequentSiblingSelector,5,176,11,42
PrevSiblingSelector,5,176,12,35
SelectorNGTest,5,178,52,658
Comment,14,501,45,20
StringUtil,7,256,55,11
Cleaner,12,444,141,17
QueryParser,4,148,56,37
SelectMatch,5,187,55,113
ImmediatePreviousSiblingSelector,4,155,0,69
DocumentType,3,117,11,4
ParseErrorList,1,46,0,0
DocumentTest,10,464,67,5
DataNode,10,468,39,14
Collector,10,483,44,20
DescendableLinkedList,2,97,11,1
XmlDeclaration,9,485,39,13
package-info,7,386,1,1
ParserSelectorNG,3,167,2,606
HttpConnectionTest,4,230,118,4
ElementContainerSelector,3,173,2,40
DataUtilTest,5,289,19,15
TextNodeTest,6,355,49,5
AttrSelector,3,186,17,113
ListSelector,3,187,7,37
Validate,4,256,30,3
AttributeParseTest,7,485,32,8
StructuralEvaluator,2,142,4,0
PreviousSiblingSelector,2,148,0,40
TokenQueueTest,4,307,34,0
PrevioustSiblingSelector,2,155,0,46
StringUtilTest,3,256,34,2
DocumentTypeTest,1,88,0,0
SequentSiblingSelector,2,182,0,31
NextSiblingSelector,2,182,0,23
IdSelector,2,187,0,25
TagSelector,2,187,0,23
ClassSelector,2,187,0,25
NodeTraversor,3,298,13,3
ElementList,4,479,8,76
AttributesTest,2,243,3,9
ListLinks,3,370,6,7
StartTag,4,501,19,44
TokenStream,4,504,158,166
TokenStreamTest,4,504,15,23
NodeVisitor,2,298,20,1
ElementListTest,3,477,1,22
AttributeParser,3,501,77,92
TagTest,3,502,11,30
ParserRuntimeException,3,504,12,20
Position,3,504,77,85
TextUtil,2,393,1,1
AttributeTest,1,233,0,0
AttributeParserTest,2,498,0,52
TokenTest,2,501,0,78
Benchmark,1,419,0,0
